"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",69.842,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",18.254,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",58.064,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",63.03,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",53.361,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",66.458,,,,"Repository: Eurostat special tabulation"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",71.571,,,,"Repository: Eurostat special tabulation"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",62.025,,,,"Repository: Eurostat special tabulation"
"Ethiopia","LFS - National Labor Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",68.253,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ethiopia","LFS - National Labor Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",79.2,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ethiopia","LFS - National Labor Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",57.604,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",61.105,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",63.781,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",58.504,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Fiji","LFS - Employment, Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2016",57.584,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Fiji","LFS - Employment, Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",76.994,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Fiji","LFS - Employment, Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",38.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Falkland Islands, Malvinas","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2016",90.37,,,,"Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old"
"Falkland Islands, Malvinas","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",94.66,,,,"Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old"
"Falkland Islands, Malvinas","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",85.21,,,,"Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",56.317,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",60.136,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",52.82,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Micronesia (Federated States of)","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2014",56.894,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Micronesia (Federated States of)","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2014",67.846,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Micronesia (Federated States of)","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",46.192,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",62.227,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",66.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",58.108,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",63.399,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",73.046,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",55.004,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guernsey","ADM - Official Estimates","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2016",75.21,,,,"Data reference period: End of the year | Geographical coverage: Total national, excluding overseas territories | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Guernsey","ADM - Official Estimates","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",80.39,,,,"Data reference period: End of the year | Geographical coverage: Total national, excluding overseas territories | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Guernsey","ADM - Official Estimates","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",69.96,,,,"Data reference period: End of the year | Geographical coverage: Total national, excluding overseas territories | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Ghana","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",63.585,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",65.456,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",62.078,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea","LFS - National Survey on Employment and the Informal Sector","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2019",52.879,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea","LFS - National Survey on Employment and the Informal Sector","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2019",65.19,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea","LFS - National Survey on Employment and the Informal Sector","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",42.87,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",47.549,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",50.072,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",45.378,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",64.838,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",70.178,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",60.132,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",52.152,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",59.974,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",44.843,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",62.376,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",66.698,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",57.868,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greenland","ADM - Employment and Unemployment for permanent residents","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2015",74.065,,,,"Data reference period: End of the year | Age coverage - maximum age: 64 years old"
"Greenland","ADM - Employment and Unemployment for permanent residents","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2015",76.316,,,,"Data reference period: End of the year | Age coverage - maximum age: 64 years old"
"Greenland","ADM - Employment and Unemployment for permanent residents","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",71.494,,,,"Data reference period: End of the year | Age coverage - maximum age: 64 years old"
"Guatemala","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",68.248,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",87.265,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",52.308,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2019",50.871,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2019",62.567,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",40.151,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",57.328,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",63.587,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",52.241,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",56.485,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",75.394,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",40.311,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",52.733,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",57.894,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",47.942,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",61.228,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",68.571,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",54.537,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",67.899,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",82.226,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","LFS - National Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",53.386,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Isle of Man","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2016",84.18,,,,"Population coverage: Nationals, residents | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 65 for men and 63 for women"
"Isle of Man","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",88.17,,,,"Population coverage: Nationals, residents | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 65 for men and 63 for women"
"Isle of Man","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",80.09,,,,"Population coverage: Nationals, residents | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 65 for men and 63 for women"
"India","LFS - Periodic Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",55.754,,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",76.409,,,,"Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",35.084,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ireland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",66.522,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ireland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",72.684,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ireland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",60.605,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iran (Islamic Republic of)","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",40.534,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iran (Islamic Republic of)","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",67.541,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iran (Islamic Republic of)","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",13.576,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iraq","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",39.663,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iraq","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",68.242,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iraq","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",10.767,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",75.038,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",79.308,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",70.456,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Israel","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",65.055,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Israel","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",68.94,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Israel","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",61.377,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",49.872,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",58.77,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",41.503,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",66.371,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",72.376,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",60.577,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",40.125,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",61.894,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",15.775,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",62.9,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",71.4,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",54.8,,,,
"Kazakhstan","LFS - Sample Survey of Employment","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",68.7,,,,"Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","LFS - Sample Survey of Employment","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",74.6,,,,"Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","LFS - Sample Survey of Employment","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",63.3,,,,"Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kenya","HS - Continuous household survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",67.462,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",72.583,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",62.847,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",59.182,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",73.866,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",45.165,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",79.51,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",85.82,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",73.729,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",45.494,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",52.992,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",38.536,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",64.602,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",73.39,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",56.074,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",35.637,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",50.565,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",21.236,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kuwait","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2016",73.84,,,,"Data reference period: Fourth quarter | Population coverage: Excluding armed forces and/or conscripts"
"Kuwait","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",87.85,,,,"Data reference period: Fourth quarter | Population coverage: Excluding armed forces and/or conscripts"
"Kuwait","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",49.89,,,,"Data reference period: Fourth quarter | Population coverage: Excluding armed forces and/or conscripts"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",66.001,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",70.755,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",61.467,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2019",48.894,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2019",70.562,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",29.35,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2017",46.656,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2017",50.108,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
