"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",18.254,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",15.001,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",15.341,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",14.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",15.609,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",18.308,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",21.928,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",22.925,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",22.666,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",23.063,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",53.361,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",53.218,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",53.065,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",51.618,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",52.691,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",52.436,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",52.647,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",53.038,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",53.118,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Spain","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",53.119,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",62.025,,,,"Repository: Eurostat special tabulation"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",60.632,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",58.288,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",57.647,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",57.827,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",57.72,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",57.431,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",56.704,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",56.123,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Estonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",54.59,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ethiopia","LFS - National Labor Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",57.604,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",58.504,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",58.169,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",56.677,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",55.259,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",55.787,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",55.879,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",55.212,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",55.018,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",55.615,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",55.475,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Fiji","LFS - Employment, Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",38.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Fiji","LFS - Employment, Unemployment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",41.3,,,,
"Falkland Islands, Malvinas","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",85.21,,,,"Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",52.82,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",52.558,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",52.29,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",50.628,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",51.257,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",51.431,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",51.309,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",51.616,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",51.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",51.631,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Micronesia (Federated States of)","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",46.192,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",58.108,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",58.155,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",58.363,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",58.633,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",58.43,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",57.864,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",57.61,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",57.424,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",57.065,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",56.902,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",55.004,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",54.524,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",55.576,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",58.202,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","HS - Integrated Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",57.834,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","HS - Integrated Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",58.956,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","HS - Integrated Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",57.346,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guernsey","ADM - Official Estimates","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",69.96,,,,"Data reference period: End of the year | Geographical coverage: Total national, excluding overseas territories | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Guernsey","ADM - Official Estimates","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",68,,,,"Data reference period: End of the year | Geographical coverage: Total national, excluding overseas territories | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Guernsey","ADM - Official Estimates","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",70.46,,,,"Geographical coverage: Total national, excluding overseas territories | Age coverage - maximum age: 65 years old"
"Ghana","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",62.078,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ghana","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",52.381,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Living Standards Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",69.488,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",65.517,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guinea","LFS - National Survey on Employment and the Informal Sector","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",42.87,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",45.378,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",56.863,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",60.132,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",56.493,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","LFS - Integrated Regional Survey on Employment and Informal Sector","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",56.602,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",44.843,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",44.674,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",43.531,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",43.352,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",43.852,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",43.782,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",44.211,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",44.44,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",44.328,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",43.761,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",57.868,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",54.676,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",47.098,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",58.187,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",55.282,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",65.4,,,,"Age coverage - maximum age: 64 years old"
"Grenada","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",68.3,,,,"Age coverage - maximum age: 64 years old"
"Greenland","ADM - Employment and Unemployment for permanent residents","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",71.494,,,,"Data reference period: End of the year | Age coverage - maximum age: 64 years old"
"Greenland","ADM - Employment and Unemployment for permanent residents","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",71.514,,,,"Data reference period: End of the year | Age coverage - maximum age: 64 years old"
"Guatemala","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",52.308,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Employment and Income Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",41.526,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Employment and Income Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",43.205,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Employment and Income Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",37.835,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Employment and Income Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",39.102,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Employment and Income Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",39.199,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Employment and Income Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",40.082,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Employment and Income Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",38.86,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Employment and Income Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",40.568,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",40.151,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",43.421,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",52.241,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",52.911,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",54.186,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",54.328,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",55.075,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",55.252,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",55.16,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",54.797,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",54.739,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hong Kong, China","LFS - General Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",54.545,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",40.311,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",44.646,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",48.69,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",47.868,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",45.462,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",50.74,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",46.768,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",46.915,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",47.523,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",46.971,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",47.942,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",46.847,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",45.794,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",44.683,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",45.184,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",45.506,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",45.574,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",45.428,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",46.878,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",46.429,,,,"Repository: ILO-STATISTICS - Micro data processing"
